cost        CG2        HBCS        ScaleStar
1        8275.95        12462.84        8289.98
2        5758.53        9355.37        5753.93
3        4882.57        7081.52        4802.07
4        4334.25        4879.33        4770.83
5        3975.47        4081.32        4770.83
6        3733.71        3774.89        4770.83
7        3562.16        3702.37        4770.83
8        3432.56        3619.67        4770.83
9        3336.87        3556.11        4770.83
10        3252.21        3477.64        4770.83
11        3182.63        3437.07        4770.83
12        3122.26        3388.42        4770.83
13        3072.94        3362.75        4770.83
14        3028.71        3334.62        4770.83
15        2993.9        3295.93        4770.83
16        2960.86        3277.25        4770.83
17        2931.97        3256.79        4770.83
18        2905.7        3236.01        4770.83
19        2880.78        3220.75        4770.83
20        2860.37        2860.37        4770.83
