cost        CG2        HBCS        ScaleStar
2        9265.05        13804.84        9275.39
3        6442.2        10366.83        6443.83
4        5436.47        7910.83        5371.45
5        4826.46        5380.91        5340
6        4444.09        4450.32        5340
7        4183.37        4229.86        5340
8        3989.61        4137.93        5340
9        3844.66        4055.99        5340
10        3733.78        3981.33        5340
11        3640.02        3903.8        5340
12        3560.47        3853.1        5340
13        3496.04        3799.42        5340
14        3438.66        3773.11        5340
15        3392.98        3727.18        5340
16        3351.59        3697.5        5340
17        3314.21        3670.31        5340
18        3281.4        3635.9        5340
19        3252.01        3613.41        5340
20        3225.12        3591.5        5340
21        3202.15        3202.15        5340
