cost        CG2        HBCS        ScaleStar
2        8539.55        12782.43        8547.84
3        5941.1        9727.07        5936.21
4        4994.77        7307.4        4952.23
5        4446.69        4830.26        4921.35
6        4091.33        4101.06        4921.35
7        3850.22        3896.1        4921.35
8        3672.84        3806.55        4921.35
9        3539.02        3727.46        4921.35
10        3438.15        3649.99        4921.35
11        3353.98        3591.75        4921.35
12        3280.64        3548.92        4921.35
13        3218.96        3514.26        4921.35
14        3166.85        3467.04        4921.35
15        3122.76        3432.86        4921.35
16        3085.78        3406.45        4921.35
17        3052.33        3375.9        4921.35
18        3022.47        3362.15        4921.35
19        2994.85        3334.28        4921.35
20        2969.93        3308.85        4921.35
21        2948.75        2948.75        4921.35
