cost        CG2        HBCS        ScaleStar
2        7821.56        11642.88        7826.88
3        5533.57        8477.69        5547.88
4        4658.71        6503        4661.48
5        4109.01        5103.85        4319.24
6        3756.46        3769.22        4319.24
7        3534.41        3590.79        4319.24
8        3355.31        3465.81        4319.24
9        3222.65        3371.34        4319.24
10        3118.38        3320.98        4319.24
11        3038.2        3282.83        4319.24
12        2965.02        3222.24        4319.24
13        2905.58        3177.15        4319.24
14        2858.8        3131.28        4319.24
15        2813.97        3098.67        4319.24
16        2775.22        3087.73        4319.24
17        2740.45        3054.02        4319.24
18        2711.61        3040.07        4319.24
19        2685.34        3017.58        4319.24
20        2660.87        2998.75        4319.24
21        2639.16        2639.16        4319.24
