cost        CG2        HBCS        ScaleStar
2        7788.34        11584.58        7792.16
3        5591.51        8531.88        5527.34
4        4644.19        6368.31        4648.93
5        4092.82        5129.56        4298.88
6        3742.14        3748.63        4298.88
7        3537.29        3572.11        4298.88
8        3348.57        3437.15        4298.88
9        3210.34        3359.78        4298.88
10        3115.2        3314.74        4298.88
11        3031.58        3267.99        4298.88
12        2955.15        3218.4        4298.88
13        2893.56        3182.38        4298.88
14        2847.45        3130.56        4298.88
15        2804.45        3102.22        4298.88
16        2762.83        3068.2        4298.88
17        2729.53        3048.24        4298.88
18        2701.74        3029.49        4298.88
19        2675.35        3004.05        4298.88
20        2649.94        2973.09        4298.88
21        2628.46        2628.46        4298.88
