cost        CG2        HBCS        ScaleStar
2        7350.85        10980        7350.64
3        5331.6        8065.49        5210.76
4        4380.98        6036.93        4382.65
5        3862.66        4910.36        4064.25
6        3530.5        3584.83        4064.25
7        3334.06        3379.55        4064.25
8        3158.74        3254.52        4064.25
9        3031.61        3175.77        4064.25
10        2935.05        3139.42        4064.25
11        2857.4        3069.83        4064.25
12        2788.32        3035.56        4064.25
13        2732.36        2986.62        4064.25
14        2688.86        2953.58        4064.25
15        2646.61        2931.86        4064.25
16        2608.53        2904.77        4064.25
17        2576.03        2876.91        4064.25
18        2549.46        2852.02        4064.25
19        2524.43        2843.72        4064.25
20        2501.4        2823.49        4064.25
21        2480.97        2480.97        4064.25
