cost        CG2        HBCS        ScaleStar
1        8725.15        13112.46        8734.78
2        6175.36        9605.82        6194.56
3        5201.62        7121.27        5204.13
4        4588.62        5786.38        4826.06
5        4195.27        4229.79        4826.06
6        3945.71        4009.87        4826.06
7        3748.24        3848.41        4826.06
8        3600.06        3772.28        4826.06
9        3484.43        3708.28        4826.06
10        3391.66        3655.5        4826.06
11        3310.78        3609.72        4826.06
12        3244.34        3561.05        4826.06
13        3190.57        3516.8        4826.06
14        3142.7        3473.33        4826.06
15        3098.49        3444.82        4826.06
16        3059.1        3422.33        4826.06
17        3027.83        3396.76        4826.06
18        2998.18        3370.96        4826.06
19        2971.53        3340.62        4826.06
20        2947.67        2947.67        4826.06
