cost        CG2        HBCS        ScaleStar
2        6707.34        10014.62        6712.86
3        4884.16        7252.82        4779.32
4        3994.63        5539.47        3998.1
5        3524.26        4483.67        3705.63
6        3222.25        3249.66        3705.63
7        3044.72        3072.57        3705.63
8        2883.75        2969.41        3705.63
9        2763.47        2894.44        3705.63
10        2676.98        2844.25        3705.63
11        2606.39        2805.08        3705.63
12        2543.07        2755.52        3705.63
13        2491.48        2721.29        3705.63
14        2451.02        2685.31        3705.63
15        2412.47        2665.65        3705.63
16        2379.96        2646.14        3705.63
17        2348.91        2627.58        3705.63
18        2325.28        2596.95        3705.63
19        2302.98        2581.95        3705.63
20        2280.8        2564.96        3705.63
21        2262.87        2262.87        3705.63
