cost        CG2        HBCS        ScaleStar
2        7230.56        10736.67        7234.95
3        5186.17        7921.44        5130.5
4        4312.51        6198.45        4314.78
5        3798.48        4838.73        3994.4
6        3473.82        3501.11        3994.4
7        3285.78        3325.3        3994.4
8        3111.1        3192.53        3994.4
9        2981.97        3122.9        3994.4
10        2887.64        3078.09        3994.4
11        2812.38        3034.44        3994.4
12        2744.34        2981.97        3994.4
13        2688.96        2946.26        3994.4
14        2643.33        2904.04        3994.4
15        2603.93        2892.38        3994.4
16        2568.21        2855.49        3994.4
17        2534.52        2836.06        3994.4
18        2509.45        2805.83        3994.4
19        2485.05        2783.19        3994.4
20        2462.03        2764.52        3994.4
21        2442.81        2442.81        3994.4
