cost        CG2        HBCS        ScaleStar
2        8801.09        13187.94        8803.43
3        6234.51        9840.57        6235.15
4        5247.8        7329.24        5263.32
5        4631.66        5682.97        4864.81
6        4230.72        4239.13        4864.81
7        3985.46        4057.42        4864.81
8        3784.1        3907.19        4864.81
9        3631.02        3808.89        4864.81
10        3517.26        3752.61        4864.81
11        3422.87        3698.66        4864.81
12        3341.52        3619.33        4864.81
13        3274.78        3587.84        4864.81
14        3221.7        3537.65        4864.81
15        3170.44        3507.41        4864.81
16        3125.97        3475.37        4864.81
17        3088.19        3451.59        4864.81
18        3056.35        3426.6        4864.81
19        3025.87        3398.8        4864.81
20        2998.34        3382.4        4864.81
21        2973.53        2973.53        4864.81
