cost        CG2        HBCS        ScaleStar
2        7547.32        11264.05        7561.56
3        5334.99        8359.32        5342.78
4        4498.94        6137.66        4503.26
5        3967.2        4831.6        4168.96
6        3628.44        3646.54        4168.96
7        3424.17        3462.77        4168.96
8        3247.56        3350.45        4168.96
9        3115.47        3254.67        4168.96
10        3017.89        3220.46        4168.96
11        2937.83        3170.05        4168.96
12        2866.06        3123.35        4168.96
13        2807.78        3077.82        4168.96
14        2761.98        3030.64        4168.96
15        2720.12        3010.63        4168.96
16        2681.45        2976.86        4168.96
17        2647.77        2958.23        4168.96
18        2621.39        2936.15        4168.96
19        2595.53        2913.56        4168.96
20        2571.41        2886.79        4168.96
21        2550.34        2550.34        4168.96
