cost        CG2        HBCS        ScaleStar
2        8184.11        12125.03        8184.75
3        5868.43        8907.57        5829.97
4        4877.9        6735.46        4879.67
5        4297.7        5300.44        4515.83
6        3936.8        3949.9        4515.83
7        3708.83        3758.85        4515.83
8        3517.01        3630.05        4515.83
9        3374.67        3531.57        4515.83
10        3267.56        3477.85        4515.83
11        3182.78        3442.91        4515.83
12        3104.89        3383.36        4515.83
13        3041.32        3334.89        4515.83
14        2991.83        3282.99        4515.83
15        2945.51        3251.25        4515.83
16        2903.36        3228.08        4515.83
17        2866.75        3210.41        4515.83
18        2837.91        3183.68        4515.83
19        2809.87        3162.18        4515.83
20        2783.61        3143.79        4515.83
21        2760.96        2760.96        4515.83
