cost        CG2        HBCS        ScaleStar
2        8599.94        12913.12        8605.89
3        6159.52        9291.45        6148.04
4        5128.82        6990.64        5129.53
5        4523.59        5596.64        4750.25
6        4130.98        4145.86        4750.25
7        3899.86        3958.08        4750.25
8        3694.65        3816.06        4750.25
9        3546.75        3715.82        4750.25
10        3434.07        3655.57        4750.25
11        3344.7        3607.92        4750.25
12        3263.98        3542.62        4750.25
13        3198.33        3489.74        4750.25
14        3144.9        3463.06        4750.25
15        3097.27        3425.86        4750.25
16        3053.68        3398.96        4750.25
17        3016.26        3376.2        4750.25
18        2984.36        3351.17        4750.25
19        2955.24        3321.77        4750.25
20        2927.71        3299.92        4750.25
21        2904.16        2904.16        4750.25
