cost        CG2        HBCS        ScaleStar
2        7224.86        10805.35        7232.94
3        5183.66        7998.82        5132.23
4        4303.91        5967.39        4305.18
5        3795.75        4797.76        3993.76
6        3472.01        3524.68        3993.76
7        3277.76        3310.83        3993.76
8        3107.68        3180.8        3993.76
9        2980.84        3117.17        3993.76
10        2884.41        3067.04        3993.76
11        2809.77        3030.01        3993.76
12        2743.01        2995.48        3993.76
13        2687.22        2949.79        3993.76
14        2643.05        2902.25        3993.76
15        2603.28        2874.49        3993.76
16        2567.13        2858.31        3993.76
17        2535.32        2834.53        3993.76
18        2508.53        2804.44        3993.76
19        2483.58        2788.34        3993.76
20        2461.27        2759.95        3993.76
21        2442.1        2442.1        3993.76
