cost        CG2        HBCS        ScaleStar
2        6548.98        9758.5        6550.46
3        4768.15        7336.82        4650.78
4        3901.15        5243.91        3907.67
5        3439.6        4226.75        3615.77
6        3146.02        3202.65        3615.77
7        2977.15        2997.43        3615.77
8        2813.77        2895.27        3615.77
9        2696.87        2814.41        3615.77
10        2615.71        2775.86        3615.77
11        2545.08        2734.94        3615.77
12        2481.83        2694.16        3615.77
13        2430.83        2665.3        3615.77
14        2391.76        2632.07        3615.77
15        2353.82        2603.59        3615.77
16        2322.13        2590.53        3615.77
17        2291.71        2559.01        3615.77
18        2268.7        2539.88        3615.77
19        2246.85        2524.29        3615.77
20        2225.39        2502.33        3615.77
21        2207.23        2207.23        3615.77
