cost        CG2        HBCS        ScaleStar
2        7394.93        10975.05        7397.26
3        5285.3        8194.35        5237.84
4        4398.6        5959.06        4402.15
5        3880.42        4716.84        4083.89
6        3548.85        3554.74        4083.89
7        3349.18        3399.83        4083.89
8        3177.62        3272.33        4083.89
9        3047.74        3186.84        4083.89
10        2950.85        3133.86        4083.89
11        2873.71        3098.86        4083.89
12        2804.97        3047.28        4083.89
13        2747.96        3007.38        4083.89
14        2702.64        2961.69        4083.89
15        2661.55        2946.26        4083.89
16        2623.23        2926.67        4083.89
17        2593.09        2889.57        4083.89
18        2564.39        2874.97        4083.89
19        2539.71        2854.58        4083.89
20        2516.6        2836.12        4083.89
21        2496.49        2496.49        4083.89
