cost        CG2        HBCS        ScaleStar
2        7787.47        11614.53        7793.21
3        5504.16        8609.04        5524
4        4640.99        6519.45        4640.35
5        4092.21        4911.82        4301.84
6        3743.75        3750.83        4301.84
7        3525.79        3559.48        4301.84
8        3343.98        3440.58        4301.84
9        3210.22        3359.43        4301.84
10        3108.68        3306.05        4301.84
11        3029.61        3273.41        4301.84
12        2956.68        3221.51        4301.84
13        2896.09        3177.16        4301.84
14        2848.32        3138.22        4301.84
15        2802.37        3102.09        4301.84
16        2763.54        3079.44        4301.84
17        2730.14        3049.25        4301.84
18        2701.77        3024.63        4301.84
19        2675.5        3002.49        4301.84
20        2650.77        2979.53        4301.84
21        2629.7        2629.7        4301.84
