cost        CG2        HBCS        ScaleStar
2        8261.27        12312.66        8262.55
3        5842.6        9202.37        5870.08
4        4917.59        6827.79        4920.42
5        4336.26        5340.19        4557.61
6        3967.45        3990.04        4557.61
7        3733.94        3795.7        4557.61
8        3544.17        3629.95        4557.61
9        3402.3        3560.8        4557.61
10        3296.55        3505.98        4557.61
11        3207.4        3455.87        4557.61
12        3130.42        3420.57        4557.61
13        3067.66        3357.52        4557.61
14        3017.08        3319.47        4557.61
15        2969.82        3289.44        4557.61
16        2928.69        3263.95        4557.61
17        2893.07        3239.52        4557.61
18        2862.43        3217.73        4557.61
19        2834.92        3190.43        4557.61
20        2809.37        3158.81        4557.61
21        2785.74        2785.74        4557.61
