cost        CG2        HBCS        ScaleStar
1        7300.42        11001.82        7304.53
2        5167.14        8167.57        5217.29
3        4348.59        6193.41        4352.2
4        3836.11        4775.65        4036.32
5        3503.52        3534.2        4036.32
6        3304.87        3339.21        4036.32
7        3140.23        3228.88        4036.32
8        3008.72        3148.35        4036.32
9        2912.51        3097.71        4036.32
10        2834.24        3053.01        4036.32
11        2767.53        3002.34        4036.32
12        2711.66        2963.65        4036.32
13        2668.34        2935.11        4036.32
14        2626.41        2902.2        4036.32
15        2590.64        2882.71        4036.32
16        2557.73        2846.69        4036.32
17        2531.84        2830.24        4036.32
18        2507.56        2815.75        4036.32
19        2482.17        2794.35        4036.32
20        2462.96        2769.91        4036.32
