cost        CG2        HBCS        ScaleStar
2        8102.76        12121.35        8106.02
3        5736.36        8776.14        5744.08
4        4826.44        6863        4831.04
5        4252.37        5387.05        4471.28
6        3892.28        3891.29        4471.28
7        3672.03        3714.42        4471.28
8        3476.34        3578.37        4471.28
9        3337.3        3493.22        4471.28
10        3230.9        3431.1        4471.28
11        3146.35        3406.74        4471.28
12        3070.31        3353.44        4471.28
13        3009.17        3296.99        4471.28
14        2959.1        3249.19        4471.28
15        2912.68        3216.66        4471.28
16        2874.01        3199.62        4471.28
17        2837.55        3169.75        4471.28
18        2808.77        3147.77        4471.28
19        2780.54        3125.69        4471.28
20        2754.85        3102.48        4471.28
21        2732.96        2732.96        4471.28
