cost        CG2        HBCS        ScaleStar
2        8951.95        13317.12        8953.86
3        6335.86        9752.4        6344.86
4        5336.26        7478.94        5343.56
5        4710.88        5785.77        4955.39
6        4305.93        4303.68        4955.39
7        4061.07        4119.82        4955.39
8        3851.37        3979.31        4955.39
9        3695.74        3874.96        4955.39
10        3575.88        3810.76        4955.39
11        3484.43        3760.97        4955.39
12        3400.26        3696.84        4955.39
13        3332.12        3652.59        4955.39
14        3275.71        3595.98        4955.39
15        3226.12        3566.58        4955.39
16        3179.95        3541.8        4955.39
17        3141.06        3504.74        4955.39
18        3110        3483.93        4955.39
19        3078.77        3455.12        4955.39
20        3050.54        3437.97        4955.39
21        3026.32        3026.32        4955.39
