cost        CG2        HBCS        ScaleStar
2        7785.86        11618.87        7786.5
3        5581.6        8703.58        5526.63
4        4637.89        6266.59        4646.25
5        4091.05        5049.91        4294.35
6        3743.13        3814.66        4294.35
7        3528.71        3580.29        4294.35
8        3345.5        3440.25        4294.35
9        3208.88        3355.86        4294.35
10        3105.84        3307.57        4294.35
11        3024.71        3260.61        4294.35
12        2954.45        3212.94        4294.35
13        2892.25        3167.09        4294.35
14        2847.17        3133.12        4294.35
15        2801.78        3095.35        4294.35
16        2762.42        3066.89        4294.35
17        2728.35        3048.17        4294.35
18        2699.67        3021.1        4294.35
19        2674.07        3002.84        4294.35
20        2648.64        2980.5        4294.35
21        2627.03        2627.03        4294.35
