cost        CG2        HBCS        ScaleStar
2        7284.44        10874.6        7290.18
3        5217.8        8061.39        5160.93
4        4334.87        6035.49        4340.46
5        3823.38        4838.09        4026.88
6        3498.59        3521.63        4026.88
7        3300.16        3347.7        4026.88
8        3130.21        3218.34        4026.88
9        3000.1        3134.32        4026.88
10        2905.64        3090.4        4026.88
11        2828.91        3048.39        4026.88
12        2760.52        3018.26        4026.88
13        2703.81        2958.52        4026.88
14        2659.98        2936.38        4026.88
15        2619.99        2903.08        4026.88
16        2582.52        2859.96        4026.88
17        2551        2845.59        4026.88
18        2523.72        2824.42        4026.88
19        2499.2        2806.28        4026.88
20        2476.75        2776.92        4026.88
21        2455.83        2455.83        4026.88
