cost        CG2        HBCS        ScaleStar
2        7088.91        10553.23        7098.9
3        5088.72        7916.6        5036.3
4        4218.75        6024.82        4227.74
5        3723.22        4651.4        3915.22
6        3404.01        3419.75        3915.22
7        3219.21        3253.68        3915.22
8        3048.77        3155.68        3915.22
9        2919.54        3059.13        3915.22
10        2832.18        2999.84        3915.22
11        2755.3        2967.15        3915.22
12        2687.85        2917.1        3915.22
13        2633.23        2875.52        3915.22
14        2592.06        2842.03        3915.22
15        2551.26        2814.53        3915.22
16        2516.13        2797.46        3915.22
17        2484.19        2772.38        3915.22
18        2457.72        2759.17        3915.22
19        2433.46        2744.32        3915.22
20        2411.83        2721.05        3915.22
21        2391.63        2391.63        3915.22
