cost        CG2        HBCS        ScaleStar
2        7200.8        10847.83        7205.48
3        5095.35        7866.78        5111.5
4        4293.37        5980.38        4291.25
5        3783.41        4744.76        3989.57
6        3459.06        3601.16        3989.57
7        3267.3        3293.01        3989.57
8        3096.16        3169.6        3989.57
9        2970.17        3113.03        3989.57
10        2875.05        3065.11        3989.57
11        2800.74        3016.07        3989.57
12        2732.63        2977.02        3989.57
13        2677.7        2929.82        3989.57
14        2636.5        2897.97        3989.57
15        2592.67        2863.59        3989.57
16        2556.92        2842.05        3989.57
17        2525.27        2814.36        3989.57
18        2498.72        2801.64        3989.57
19        2474.47        2788.5        3989.57
20        2451.53        2768.93        3989.57
21        2431.93        2431.93        3989.57
