cost        CG2        HBCS        ScaleStar
2        684.9        842.15        872.32
3        664.92        801.99        665.78
4        521.7        801.99        552.3
5        437.55        512.14        512.14
6        363.53        492.16        402.49
7        332.79        492.16        402.49
8        360.84        374.44        360.84
9        329.1        374.44        347.45
10        301.83        318.9        313.03
11        291.63        318.9        313.03
12        277.68        311.96        299.14
13        283.49        307.8        299.14
14        269.46        307.8        299.14
15        261.22        307.8        299.14
16        250.12        290.59        299.14
17        255.42        290.59        299.14
18        247.34        277.2        299.14
19        239.16        277.2        299.14
20        238.06        277.2        299.14
21        238.06        238.06        299.14
