cost        CG2        HBCS        ScaleStar
2        534        696        696
3        534        467.78        543.85
4        400.2        467.78        400.2
5        324.12        467.78        400.2
6        307.05        324.12        400.2
7        307.05        268.8        324.12
8        252.3        268.8        252.3
9        226.94        228.36        252.3
10        203        228.36        252.3
11        193.58        228.36        226.94
12        193.58        228.36        226.94
13        203        228.36        203
14        190.32        203        203
15        171.17        203        203
16        163.56        191.03        203
17        178.35        191.03        203
18        170.74        191.03        203
19        163.56        191.03        203
20        163.56        191.03        203
21        163.56        163.56        203
