cost        CG2        HBCS        ScaleStar
2        848.3        1016.6        848.3
3        694.03        921.4        694.03
4        616.89        668.95        694.03
5        598.82        668.95        598.82
6        437.54        668.95        437.54
7        405.8        514.68        437.54
8        437.54        514.68        437.54
9        405.8        437.54        405.8
10        377.75        437.54        377.75
11        352.04        398.97        352.04
12        336.18        370.92        352.04
13        336.18        363.21        352.04
14        322.15        331.47        352.04
15        309.29        331.47        352.04
16        299.77        331.47        352.04
17        309.29        331.47        352.04
18        299.77        331.47        352.04
19        291.36        331.47        352.04
20        283.65        331.47        352.04
21        283.65        283.65        352.04
