cost        CG2        HBCS        ScaleStar
2        1010.18        1322.76        1209.5
3        802.56        1322.76        983.82
4        774.94        1096.24        775.43
5        661.96        969.16        780.04
6        535.52        887.35        711.9
7        501.7        730.74        599.06
8        533.22        572.14        535.52
9        487.43        487.43        514.55
10        453.25        460.15        514.55
11        423.43        449.56        466.1
12        402.89        433.8        434.58
13        418.82        427.45        434.58
14        401.5        427.45        434.58
15        380.43        406.48        434.58
16        366        401.88        434.58
17        380.43        401.88        434.58
18        364.18        392.42        434.58
19        356.44        392.42        434.58
20        350.15        392.42        434.58
21        350.15        392.42        434.58
