cost        CG2        HBCS        ScaleStar
2        1092.1        1340.3        1355.6
3        1030        1251.9        883.43
4        806.5        1142.25        823.5
5        697.7        1087.42        789.93
6        571.85        902.98        647.98
7        592.25        810.75        561.49
8        563.61        647.98        561.49
9        512.47        617.23        513.75
10        471.6        508.72        513.75
11        445.6        495.15        483
12        421.69        487.01        455.88
13        440.5        453.37        455.88
14        416.63        453.37        455.88
15        402.98        448.27        455.88
16        385.71        448.27        455.88
17        397.59        418.8        455.88
18        382.46        418.8        455.88
19        372.79        418.8        455.88
20        367.3        418.8        455.88
21        367.3        367.3        455.88
