cost        CG2        HBCS        ScaleStar
2        727.55        992        819.45
3        727.55        773.45        616.3
4        535.98        687.18        570.4
5        457.68        542.18        484.13
6        457.68        496.91        434.72
7        405.97        428.45        382.55
8        351.95        428.45        359.6
9        335.28        428.45        359.6
10        302.69        348.69        330.84
11        300.4        314.27        296.98
12        291.16        311.97        296.98
13        274.95        311.97        289.33
14        261.54        283.21        289.33
15        257.71        283.21        289.33
16        246.79        283.21        289.33
17        251.9        283.21        289.33
18        241.75        283.21        289.33
19        233.12        283.21        289.33
20        233.12        283.21        289.33
21        233.12        233.12        289.33
