cost        CG2        HBCS        ScaleStar
2        916.35        963.1        904.45
3        771.38        865.14        771.38
4        648.39        711.92        671.76
5        569.55        711.92        573.8
6        475.2        579.06        475.2
7        452.77        475.2        472.39
8        432.63        533.85        445.88
9        413.22        520.6        413.22
10        380.35        442.33        381.77
11        367.5        403.23        358.75
12        355.67        395.41        358.75
13        348.94        365.69        358.75
14        332.61        362.76        358.75
15        320.08        362.76        358.75
16        310.28        350.93        358.75
17        311.21        350.93        358.75
18        305.39        350.93        358.75
19        295.53        344.31        358.75
20        289.05        344.31        358.75
21        289.05        289.05        358.75
