cost        CG2        HBCS        ScaleStar
2        1075.7        1259.72        1210
3        813.05        1223.18        813.05
4        754.4        1140.3        761.62
5        669.4        923.55        711.05
6        592.48        831.32        618.82
7        512.58        800.58        565.13
8        512.58        657.78        512.58
9        481.83        524.62        489.34
10        451.52        465.97        462.71
11        423.18        436.64        447.83
12        413.9        430.78        412.42
13        402.64        430.78        412.42
14        387.27        420.01        412.42
15        378.05        420.01        412.42
16        364.09        412.08        412.42
17        360.51        412.08        412.42
18        351.29        388.84        412.42
19        342.11        373.47        412.42
20        334.12        373.47        412.42
21        332.29        332.29        412.42
