cost        CG2        HBCS        ScaleStar
2        1451.38        1451.38        1451.38
3        1104.58        1314.52        1241
4        1036.36        1149.2        1022.76
5        901.85        1067.39        901.85
6        783.91        956.46        820.04
7        685.67        901        748
8        685.67        746.09        685.67
9        645.93        655.14        645.93
10        606.05        643.77        612.21
11        570.99        636.95        583.03
12        554.06        603.23        583.03
13        548.92        593.99        560.29
14        526.5        583.29        560.29
15        505.89        549.43        560.29
16        495.73        532.86        560.29
17        486.71        532.86        560.29
18        475.28        532.86        560.29
19        465.16        532.86        560.29
20        451.44        532.86        560.29
21        451.44        451.44        560.29
