cost        CG2        HBCS        ScaleStar
2        1186.1        1230.3        1172.08
3        1215        1053.5        980.82
4        703.09        860.98        735.88
5        698.62        860.98        735.88
6        647.91        600.24        600.24
7        647.91        536.06        595.42
8        485.42        536.06        491.08
9        450.64        461.12        463.25
10        440.44        461.12        451.13
11        435.62        461.12        433.78
12        425.14        443.77        433.78
13        384.27        443.77        399
14        366.88        414.3        399
15        354.04        396.91        399
16        346.72        396.91        399
17        347.75        396.91        399
18        334.91        396.91        399
19        324.62        396.91        399
20        321.48        392.09        399
21        321.48        321.48        399
