cost        CG2        HBCS        ScaleStar
2        871.58        899.35        895.74
3        713.58        805.64        733.6
4        608.92        639.89        624.23
5        515.21        557.01        530.52
6        432.34        557.01        447.65
7        401.1        552.2        447.65
8        394.41        447.65        395.37
9        363.17        420.02        364.13
10        335.54        367.75        364.13
11        325.02        350.32        336.51
12        309.41        340.11        336.51
13        309.41        340.11        319.08
14        293.79        308.88        319.08
15        279.98        305.14        319.08
16        270.6        305.14        319.08
17        279.98        305.14        319.08
18        270.6        305.14        319.08
19        262.32        305.14        319.08
20        257.09        305.14        319.08
21        257.09        257.09        319.08
