cost        CG2        HBCS        ScaleStar
2        688.68        807.46        840.82
3        516.34        783.24        726.08
4        504.44        783.24        516.34
5        449.4        692.71        492.11
6        370.78        647.45        492.11
7        370.7        446.85        435.73
8        338.48        346.55        346.55
9        320.34        346.55        327.35
10        298.03        298.03        327.35
11        285.28        298.03        312.27
12        262.12        281.31        312.27
13        267.25        271.28        278.83
14        262.12        271.28        278.83
15        249.01        271.28        278.83
16        244.54        271.28        278.83
17        244.49        263.21        278.83
18        234.95        263.21        278.83
19        230.42        252.09        278.83
20        224.66        252.09        278.83
21        224.66        224.66        278.83
