cost        CG2        HBCS        ScaleStar
2        1060.78        1136.64        1064.18
3        796.21        1107.1        988.31
4        776.45        885.25        776.45
5        665.95        897.15        682.1
6        559.7        774.32        624.94
7        515.08        610.7        610.7
8        520.18        524.14        520.18
9        489.79        493.64        489.79
10        452.25        470.17        452.81
11        430.89        451.01        452.81
12        410.17        448.63        452.81
13        411.91        439.03        425.54
14        393.95        439.03        425.54
15        376.24        439.03        425.54
16        367.13        408.64        425.54
17        369.6        399.93        425.54
18        359.06        399.93        425.54
19        350.88        397.17        425.54
20        342.86        397.17        425.54
21        342.86        342.86        425.54
