cost        CG2        HBCS        ScaleStar        OPT
1        712.42        712.42        712.42        712.42
2        596.4        615.1        615.1        596.4
3        477.83        653.14        477.83        477.83
4        477.83        555.81        477.83        477.83
5        418.54        418.54        418.54        418.54
6        409.19        418.54        418.54        409.19
7        360.53        447.22        369.88        360.53
8        349.9        349.9        349.9        349.9
9        301.24        424.35        301.24        301.24
10        301.24        327.02        301.24        301.24
11        278.36        278.36        281.48        278.36
12        278.36        278.36        281.48        276.91
13        258.6        262.14        258.6        258.6
14        258.6        262.14        258.6        257.14
15        242.38        254.03        242.38        242.38
16        234.26        254.03        242.38        234.26
17        230.94        254.03        242.38        230.94
18        230.94        254.03        242.38        224.38
19        221.05        234.26        242.38        221.05
20        212.94        212.94        242.38        212.94
