cost        CG2        HBCS        ScaleStar        OPT
1        1235.78        1463.15        1333.95        1235.78
2        939.55        1064.92        939.55        939.55
3        833.51        800.85        882.6        800.85
4        740.44        694.81        789.53        694.81
5        592.32        659.47        683.49        592.32
6        573.34        617.12        573.34        556.98
7        538        525.95        542.32        525.95
8        506.97        518.79        506.97        497.48
9        476.58        499.81        506.97        476.58
10        461.07        461.39        476.58        451.58
11        443.4        461.39        476.58        433.91
12        428.2        461.39        476.58        418.71
13        413.02        443.72        476.58        408.11
14        408.11        434.6        476.58        394.59
15        398.8        434.6        476.58        383.99
16        383.99        434.6        476.58        376.92
17        380.19        434.6        476.58        370.33
18        373.12        434.6        476.58        364.64
19        364.64        428.52        476.58        360.84
20        360.84        360.84        476.58        360.84
