cost        CG2        HBCS        ScaleStar        OPT
1        470.48        460.2        460.2        457.86
2        317.4        440.44        317.4        317.4
3        273.62        280.21        280.21        273.62
4        256.06        398.44        267.82        256.06
5        275.82        398.44        267.82        217.53
6        193.51        256.06        194.29        190.22
7        184.88        256.06        187.7        181.51
8        169.19        179.07        187.7        169.19
9        167.59        167.59        187.7        161
10        154.8        179.07        161        152.83
11        145.46        155.34        161        143.48
12        140.58        147.65        161        138.83
13        139.47        147.65        161        136.35
14        136.41        147.65        161        133.44
15        129.72        147.65        161        128.4
16        127.24        147.65        161        126.97
17        127.24        147.65        161        124.49
18        124.38        147.65        161        121.92
19        121.9        147.65        161        121.9
20        121.9        121.9        161        121.9
