cost        CG2        HBCS        ScaleStar        OPT
1        758.45        664.95        664.95        664.95
2        549.12        604.18        549.12        549.12
3        488.35        557.42        488.35        459.25
4        398.48        398.48        398.48        398.48
5        398.48        398.25        398.48        375.1
6        331.74        331.74        331.74        331.74
7        308.58        467.67        310.35        308.58
8        292.99        467.67        295.9        288.1
9        273.03        347.96        283.16        273.03
10        268.41        295.9        278.54        265.24
11        259.74        269.86        278.54        254.48
12        244.72        264.66        278.54        244.72
13        244.72        261.19        278.54        234.31
14        234.31        261.19        278.54        228.76
15        228.76        261.19        278.54        222.46
16        220.37        261.19        278.54        220.37
17        220.37        261.19        278.54        216.9
18        216.9        261.19        278.54        210.9
19        210.9        253.96        278.54        210.9
20        210.9        210.9        278.54        210.9
