cost        CG2        HBCS        ScaleStar        OPT
1        1293.3        1513.88        1362.15        1293.3
2        969.45        1276.09        969.45        969.45
3        869.58        1200.22        883.39        869.58
4        773.1        807.53        807.53        773.1
5        687.04        878.64        711.05        682.36
6        611.18        853.35        611.18        585.89
7        577.88        653.6        582.49        549.2
8        545.72        525.04        557.2        517.04
9        517.04        525.04        525.04        491.75
10        477.41        491.75        491.75        475.1
11        460.76        475.67        491.75        455.44
12        444.68        449.04        491.75        438.8
13        432.04        442.38        491.75        422.05
14        422.05        442.38        491.75        412.4
15        412.4        442.38        491.75        403.8
16        403.8        442.38        491.75        396.21
17        396.21        442.38        491.75        389.55
18        389.55        442.38        491.75        383.12
19        378.06        429.74        491.75        372.33
20        372.33        372.33        491.75        372.33
